name,class,degree,ring,NetRank,NetShort,HeatDiff,InfoDiff,ring,NetRank,NetShort,HeatDiff,InfoDiff,labels
cg08119928_IL5RA,1,4351,1,0.5895688,3051.001,2.01914,0.2273372,1,0.5895688,1.885841220515306,2.01914,0.2273372,1
cg08359717_ZBTB20,1,3976,1,0.784395,2506.765,0.9817057,0.2272418,1,0.784395,1.1281204142267223,0.9817057,0.2272418,1
cg08404225_IL5RA,1,3570,1,0.5862463,3027.364,2.018548,0.2264992,1,0.5862463,1.8529322495941551,2.018548,0.2264992,1
cg08556718_LRRN1,1,4426,1,0.8138461,2522.76,0.8447189,0.2267131,1,0.8138461,1.150389695010401,0.8447189,0.2267131,1
cg08996334_ZBTB20,1,4154,1,0.7854317,2570.945,0.983853,0.2272527,1,0.7854317,1.217475990387802,0.983853,0.2272527,1
cg09291982_ZBTB20,1,4033,1,0.7845669,2529.69,0.9826346,0.2272415,1,0.7845669,1.1600380923740075,0.9826346,0.2272415,1
cg09558975_IL5RA,1,3709,1,0.5856152,2978.361,2.015032,0.2278124,1,0.5856152,1.7847070813389139,2.015032,0.2278124,1
cg09623845_LRRN1,1,4330,1,0.8131871,2470.053,0.844088,0.227113,1,0.8131871,1.0770075767068477,0.844088,0.227113,1
cg09665338_LRRN1,1,4452,1,0.8139613,2481.258,0.8451641,0.2262145,1,0.8139613,1.092607907509043,0.8451641,0.2262145,1
cg09671122_CMC1,1,4450,1,0.6590598,2832.151,1.65817,0.2265915,1,0.6590598,1.5811439964135252,1.65817,0.2265915,1
cg10141352_KCNAB1,1,4011,1,0.9187939,2247.892,0.2772177,0.2275688,1,0.9187939,0.7677005627535664,0.2772177,0.2275688,1
cg10159529_IL5RA,1,4341,1,0.589508,3042.593,2.018622,0.2271697,1,0.589508,1.8741350552868488,2.018622,0.2271697,1
cg10239988_ZBTB20,1,4027,1,0.7845724,2510.284,0.9817593,0.227768,1,0.7845724,1.1330197952256449,0.9817593,0.227768,1
cg10579246_OXNAD1,1,4379,1,0.8887385,2319.435,0.4491567,0.226828,1,0.8887385,0.8673073870803367,0.4491567,0.226828,1
cg10995873_ZBTB20,1,3971,1,0.7849806,2510.749,0.9807035,0.2262786,1,0.7849806,1.133667198511947,0.9807035,0.2262786,1
cg11208165_OXNAD1,1,3746,1,0.8843934,2315.082,0.4495199,0.2270596,1,0.8843934,0.8612468569614651,0.4495199,0.2270596,1
cg12335116_ZBTB20,1,4395,1,0.7864854,2520.751,0.9874822,0.2268194,1,0.7864854,1.1475926343605471,0.9874822,0.2268194,1
cg12385467_C3orf30,1,4278,1,0.6666189,2734.119,1.610836,0.2273771,1,0.6666189,1.4446574610096157,1.610836,0.2273771,1
cg12385467_IGSF11,1,4278,1,0.6666189,2734.119,1.610836,0.2273771,1,0.6666189,1.4446574610096157,1.610836,0.2273771,1
cg12693099_KCNAB1,1,3408,1,0.9203552,2236.9,0.2704436,0.222196,1,0.9203552,0.752396784424452,0.2704436,0.222196,1
cg13145644_CX3CR1,1,4117,1,0.8468778,2400.246,0.6609991,0.2276203,1,0.8468778,0.9798177246489408,0.6609991,0.2276203,1
cg13470673_ZBTB20,1,4419,1,0.7868509,2568.399,0.9883605,0.2261403,1,0.7868509,1.2139312833621534,0.9883605,0.2261403,1
cg13474789_MAP6D1,1,4342,1,0.8934546,2307.945,0.423182,0.2272775,1,0.8934546,0.8513102607155691,0.423182,0.2272775,1
cg13798112_ZBTB20,1,4060,1,0.7852902,2458.545,0.98452,0.2269818,1,0.7852902,1.060985389569707,0.98452,0.2269818,1
cg14218037_KCNAB1,1,3574,1,0.9161049,2250.943,0.273953,0.2274934,1,0.9161049,0.7719483636707912,0.273953,0.2274934,1
cg14338114_ZBTB20,1,4331,1,0.7861165,2517.998,0.9854225,0.2272912,1,0.7861165,1.143759728452609,0.9854225,0.2272912,1
cg14847818_ZBTB20,1,4253,1,0.7860199,2512.099,0.9830797,0.2271643,1,0.7860199,1.135546756439923,0.9830797,0.2271643,1
cg14941895_ZBTB20,1,4357,1,0.7863182,2520.106,0.9854128,0.2272429,1,0.7863182,1.1466946233505146,0.9854128,0.2272429,1
cg15423862_KCNAB1,1,4323,1,0.9204277,2300.477,0.2831441,0.226233,1,0.9204277,0.8409128247110356,0.2831441,0.226233,1
cg15482530_LRRN1,1,4019,1,0.8118504,2453.344,0.8393675,0.2276627,1,0.8118504,1.0537442186190404,0.8393675,0.2276627,1
cg15621546_IL5RA,1,3884,1,0.5878121,3067.18,2.016859,0.2272418,1,0.5878121,1.9083666780832411,2.016859,0.2272418,1
cg15999997_LRRN1,1,4123,1,0.8124435,2466.015,0.8428205,0.2271141,1,0.8124435,1.0713856101045036,0.8428205,0.2271141,1
cg16156182_KCNAB1,1,3488,1,0.9161428,2240.245,0.2739677,0.2271315,1,0.9161428,0.7570539112904351,0.2739677,0.2271315,1
cg16456087_OXNAD1,1,3708,1,0.8908285,2303.808,0.4426288,0.2262155,1,0.8908285,0.8455504598651734,0.4426288,0.2262155,1
cg16569813_ABHD6,1,4020,1,0.9041524,2326.451,0.3571495,0.2260128,1,0.9041524,0.8770755192452813,0.3571495,0.2260128,1
cg16830504_KCNAB1,1,4060,1,0.9192065,2252.476,0.2768547,0.2275341,1,0.9192065,0.774082706117892,0.2768547,0.2275341,1
cg17460368_ZBTB20,1,4442,1,0.7867161,2577.147,0.9874716,0.2266725,1,0.7867161,1.2261108187354337,0.9874716,0.2266725,1
cg17792833_LRRN1,1,4210,1,0.8126717,2466.396,0.843402,0.227502,1,0.8126717,1.0719160631197326,0.843402,0.227502,1
cg17875356_ZBTB20,1,4266,1,0.7861413,2564.914,0.9848635,0.226423,1,0.7861413,1.2090792393777139,0.9848635,0.226423,1
cg17886536_OXNAD1,1,4412,1,0.8887543,2330.939,0.4515402,0.2263899,1,0.8887543,0.8833240051569502,0.4515402,0.2263899,1
cg17912112_LRRN1,1,4327,1,0.8132869,2468.272,0.8442771,0.2267351,1,0.8132869,1.0745279525070521,0.8442771,0.2267351,1
cg18196900_MAP6D1,1,4327,1,0.893335,2320.429,0.4252778,0.2267929,1,0.893335,0.8686912986213795,0.4252778,0.2267929,1
cg18489755_MAP6D1,1,3883,1,0.8923532,2365.305,0.4252182,0.2205874,1,0.8923532,0.9311705886775432,0.4252182,0.2205874,1
cg18532105_ZBTB20,1,3878,1,0.7836788,2509.647,0.9829099,0.2270456,1,0.7836788,1.1321329223366667,0.9829099,0.2270456,1
cg18635791_IL5RA,1,4292,1,0.5892517,3038.929,2.017605,0.2274146,1,0.5892517,1.8690337958438108,2.017605,0.2274146,1
cg18739166_LRRN1,1,4377,1,0.8133222,2470.177,0.8446931,0.22708,1,0.8133222,1.0771802175831953,0.8446931,0.22708,1
cg18984715_CBLB,1,4217,1,0.8746547,2342.58,0.5172214,0.2274351,1,0.8746547,0.8995313635566251,0.5172214,0.2274351,1
cg19005763_ABHD6,1,4163,1,0.9046406,2283.948,0.3571583,0.2274781,1,0.9046406,0.8179000743469582,0.3571583,0.2274781,1
cg19149693_ZBTB20,1,4392,1,0.7865621,2520.474,0.9856658,0.2270818,1,0.7865621,1.1472069769190292,0.9856658,0.2270818,1
cg19244029_KCNAB1,1,4257,1,0.9198456,2296.363,0.2813719,0.2269629,1,0.9198456,0.8351850459586722,0.2813719,0.2269629,1
cg19376823_IL5RA,1,4443,1,0.5902469,3144.868,2.025741,0.2256916,1,0.5902469,2.016528971645129,2.025741,0.2256916,1
cg19511386_C3orf59,1,4228,1,0.6293356,2836.671,1.804844,0.2272064,1,0.6293356,1.5874370348094131,1.804844,0.2272064,1
cg19622597_ZBTB20,1,3995,1,0.7844551,2513.208,0.9832098,0.2277243,1,0.7844551,1.1370907784711264,0.9832098,0.2277243,1
cg19806398_CX3CR1,1,4375,1,0.8480631,2401.491,0.6622127,0.2269661,1,0.8480631,0.9815510947380736,0.6622127,0.2269661,1
cg19828146_KCNAB1,1,4282,1,0.9200919,2252.084,0.2802133,0.2274012,1,0.9200919,0.7735369381862128,0.2802133,0.2274012,1
cg19981243_ZBTB20,1,4283,1,0.7861238,2531.211,0.9895968,0.2262038,1,0.7861238,1.162155727639526,0.9895968,0.2262038,1
cg20387392_ZBTB20,1,4362,1,0.7864873,2520.875,0.9857981,0.2271202,1,0.7864873,1.1477652752368943,0.9857981,0.2271202,1
cg20438207_LRRN1,1,4334,1,0.8130948,2472.42,0.8441364,0.2272581,1,0.8130948,1.080303068273898,0.8441364,0.2272581,1
cg20586900_KCNAB1,1,4275,1,0.9201112,2251.077,0.2799207,0.2273432,1,0.9201112,0.7721349271984569,0.2799207,0.2273432,1
cg20621459_KCNAB1,1,3706,1,0.916582,2248.663,0.2746751,0.2274324,1,0.916582,0.7687739991702104,0.2746751,0.2274324,1
cg20941737_ZBTB20,1,3895,1,0.7845872,2555.05,0.9807758,0.227059,1,0.7845872,1.1953459361173073,0.9807758,0.227059,1
cg20960167_MAP6D1,1,3677,1,0.891363,2344.419,0.418685,0.2251398,1,0.891363,0.9020917391340669,0.418685,0.2251398,1
cg21179654_ZBTB20,1,3858,1,0.7846219,2571.292,0.9853396,0.2220454,1,0.7846219,1.217959106388548,0.9853396,0.2220454,1
cg21497208_KCNAB1,1,3848,1,0.9179672,2255.159,0.2764427,0.2273279,1,0.9179672,0.7778181534666014,0.2764427,0.2273279,1
cg21761922_OXNAD1,1,3730,1,0.8851799,2306.836,0.4469401,0.2272205,1,0.8851799,0.8497662386843652,0.4469401,0.2272205,1
cg22230912_OXNAD1,1,3722,1,0.8886634,2260.684,0.4465532,0.2259259,1,0.8886634,0.7855104183199821,0.4465532,0.2259259,1
cg22367727_ZBTB20,1,4283,1,0.7861324,2517.293,0.9847482,0.2269922,1,0.7861324,1.1427781815346665,0.9847482,0.2269922,1
cg22612330_ZBTB20,1,4424,1,0.7867308,2576.977,0.9866923,0.2267764,1,0.7867308,1.225874133663022,0.9866923,0.2267764,1
cg22614748_VPS8,1,3951,1,0.68811,2678.239,1.485486,0.2277722,1,0.68811,1.3668576854427548,1.485486,0.2277722,1
cg22917487_CX3CR1,1,4397,1,0.8483609,2399.185,0.6619918,0.2268341,1,0.8483609,0.9783405313440652,0.6619918,0.2268341,1
cg23185753_KCNAB1,1,4142,1,0.9194059,2250.946,0.2782364,0.2273438,1,0.9194059,0.7719525404661862,0.2782364,0.2273438,1
cg23196919_ABHD6,1,4181,1,0.9053758,2282.255,0.3555375,0.2269872,1,0.9053758,0.8155429694787643,0.3555375,0.2269872,1
cg23238483_LRRN1,1,2895,1,0.8081874,2392.11,0.8317704,0.2270597,1,0.8081874,0.9684902555363428,0.8317704,0.2270597,1
cg23344121_MYLK,1,4184,1,0.6537186,2751.805,1.674876,0.2275721,1,0.6537186,1.469281062131224,1.674876,0.2275721,1
cg23479065_LRRN1,1,4333,1,0.8131068,2470.153,0.8440455,0.2272599,1,0.8131068,1.0771468032200309,0.8440455,0.2272599,1
cg23723013_KCNAB1,1,4379,1,0.9204467,2297.561,0.2830619,0.2270017,1,0.9204467,0.8368529795866092,0.2830619,0.2270017,1
cg24146776_ZBTB20,1,2986,1,0.7795703,2487.764,0.9711394,0.2277082,1,0.7795703,1.1016659844567527,0.9711394,0.2277082,1
cg24394097_KCNAB1,1,4008,1,0.9186634,2244.509,0.2769454,0.2270117,1,0.9186634,0.7629905298125736,0.2769454,0.2270117,1
cg25364469_ZBTB20,1,4418,1,0.786704,2576.15,0.9878152,0.2263976,1,0.786704,1.2247227303989958,0.9878152,0.2263976,1
cg25381017_IL5RA,1,1513,1,0.5982986,2624.527,1.977877,0.2264195,1,0.5982986,1.292076340681709,1.977877,0.2264195,1
cg25731943_KCNAB1,1,4445,1,0.9209937,2299.476,0.2821042,0.2268023,1,0.9209937,0.8395191673140705,0.2821042,0.2268023,1
cg25784617_CX3CR1,1,4394,1,0.8482183,2454.392,0.6627503,0.2264866,1,0.8482183,1.0552033124772018,0.6627503,0.2264866,1
cg25791578_IL5RA,1,1601,1,0.6023815,2617.874,1.978705,0.2242786,1,0.6023815,1.28281360075962,1.978705,0.2242786,1
cg25924827_KCNAB1,1,4039,1,0.9193503,2273.389,0.2799453,0.2210199,1,0.9193503,0.8031991468199278,0.2799453,0.2210199,1
cg26100303_ZBTB20,1,4346,1,0.7863081,2520.312,0.9852722,0.2271486,1,0.7863081,1.146981429967672,0.9852722,0.2271486,1
cg26108046_MAP6D1,1,4373,1,0.8934436,2311.275,0.4238461,0.2273286,1,0.8934436,0.8559465036045749,0.4238461,0.2273286,1
cg26162331_CX3CR1,1,3891,1,0.8456667,2390.96,0.6580437,0.2262305,1,0.8456667,0.9668891506347341,0.6580437,0.2262305,1
cg26378056_CBLB,1,4265,1,0.8748936,2346.232,0.5170874,0.2273325,1,0.8748936,0.9046159158180814,0.5170874,0.2273325,1
cg26539949_ZBTB20,1,4370,1,0.7863537,2575.006,0.9860612,0.226706,1,0.7863537,1.223129979088178,0.9860612,0.226706,1
cg27143326_ABHD6,1,4376,1,0.9060058,2282.524,0.3580424,0.2271829,1,0.9060058,0.8159174887992272,0.3580424,0.2271829,1
cg27330193_ZBTB20,1,4457,1,0.7874392,2584.788,0.9901574,0.2240969,1,0.7874392,1.2367491166077742,0.9901574,0.2240969,1
cg27570309_LRRN1,1,4319,1,0.8132618,2476.214,0.8433129,0.2270002,1,0.8132618,1.0855853221840746,0.8433129,0.2270002,1
cg00865429_CLNK,1,4374,1,0.6305354,2917.912,1.804624,0.2270314,1,0.6305354,1.7005460463847053,1.804624,0.2270314,1
cg02853107_DCAF4L1,1,4121,1,0.8400758,2409.789,0.6941447,0.2277231,1,0.8400758,0.9931041108020289,0.6941447,0.2277231,1
cg03237868_SPATA18,1,4122,1,0.6213162,2862.869,1.843499,0.2275354,1,0.6213162,1.6239115967331899,1.843499,0.2275354,1
cg03500398_COL25A1,1,4223,1,0.6669443,2731.955,1.607259,0.2274089,1,0.6669443,1.4416445992643274,1.607259,0.2274089,1
cg04941033_DCAF4L1,1,4324,1,0.8408453,2416.491,0.6976414,0.2272585,1,0.8408453,1.0024350717155772,0.6976414,0.2272585,1
cg06791107_CLRN2,1,4214,1,0.6191605,2881.178,1.857217,0.2275499,1,0.6191605,1.6494025790319304,1.857217,0.2275499,1
cg07721400_ADH6,1,4228,1,0.9060791,2282.856,0.3532695,0.2271422,1,0.9060791,0.8163797208229964,0.3532695,0.2271422,1
cg07927617_DCAF4L1,1,4174,1,0.8407606,2421.504,0.6979621,0.2259641,1,0.8407606,1.009414496821459,0.6979621,0.2259641,1
cg08988543_ADH6,1,4348,1,0.9064125,2284.072,0.3546783,0.2271044,1,0.9064125,0.8180727152233059,0.3546783,0.2271044,1
cg09555153_SORBS2,1,4231,1,0.6806634,2701.318,1.535605,0.2275157,1,0.6806634,1.3989897724203422,1.535605,0.2275157,1
cg10099209_ADH6,1,4316,1,0.9063037,2284.268,0.3551254,0.2271148,1,0.9063037,0.8183455991891452,0.3551254,0.2271148,1
cg10905206_GALNTL6,1,4017,1,0.9106466,2266.707,0.3263084,0.2256514,1,0.9106466,0.7938960312090154,0.3263084,0.2256514,1
cg12556164_GALNTL6,1,4175,1,0.9106032,2279.555,0.3267453,0.2255524,1,0.9106032,0.8117838536228132,0.3267453,0.2255524,1
cg13697223_GALNTL6,1,3378,1,0.904729,2213.071,0.3247675,0.2271982,1,0.904729,0.7192204985979892,0.3247675,0.2271982,1
cg13947513_GALNTL6,1,3538,1,0.9056005,2270.594,0.321241,0.2280132,1,0.9056005,0.7993077657764528,0.321241,0.2280132,1
cg16256902_DCTD,1,4255,1,0.6151421,2904.193,1.880168,0.2274557,1,0.6151421,1.681445561041081,1.880168,0.2274557,1
cg16296785_DCAF4L1,1,3527,1,0.8357936,2392.371,0.6897154,0.2279947,1,0.8357936,0.9688536367357513,0.6897154,0.2279947,1
cg17964939_GALNTL6,1,3376,1,0.9052905,2211.936,0.3211705,0.2277515,1,0.9052905,0.7176402776733585,0.3211705,0.2277515,1
cg18098498_GALNTL6,1,3257,1,0.9038652,2254.934,0.3321918,0.2271455,1,0.9038652,0.777504893811939,0.3321918,0.2271455,1
cg18329797_GALNTL6,1,2737,1,0.8983756,2260.939,0.3307533,0.2277956,1,0.8983756,0.7858654459285992,0.3307533,0.2277956,1
cg20343859_GALNTL6,1,4240,1,0.9112753,2269.962,0.3256844,0.2273521,1,0.9112753,0.7984278542131339,0.3256844,0.2273521,1
cg21041888_FAT1,1,3980,1,0.615727,2872.305,1.865823,0.2278174,1,0.615727,1.637049010517171,1.865823,0.2278174,1
cg21199355_DCAF4L1,1,4039,1,0.8393772,2434.401,0.6986373,0.2273103,1,0.8393772,1.0273705402267166,0.6986373,0.2273103,1
cg22234135_UGT2B15,1,4266,1,0.5786816,3088.315,2.072769,0.227144,1,0.5786816,1.9377922016445441,2.072769,0.227144,1
cg22428762_DCAF4L1,1,4048,1,0.8393788,2410.01,0.6947585,0.2277136,1,0.8393788,0.9934118013961641,0.6947585,0.2277136,1
cg23590262_GALNTL6,1,3610,1,0.9101907,2208.709,0.3187637,0.2275279,1,0.9101907,0.713147438092931,0.3187637,0.2275279,1
cg23603782_GALNTL6,1,3379,1,0.9058317,2263.229,0.3187148,0.2265812,1,0.9058317,0.7890537330804981,0.3187148,0.2265812,1
cg24675891_CLRN2,1,4108,1,0.6207856,2861.019,1.845022,0.2276773,1,0.6207856,1.6213359062392971,1.845022,0.2276773,1
cg24890045_FAT1,1,4074,1,0.5938533,2983.506,1.98573,0.2276953,1,0.5938533,1.7918702854421975,1.98573,0.2276953,1
cg25123881_FAT1,1,4248,1,0.6873796,2690.677,1.501228,0.2273686,1,0.6873796,1.384174679152501,1.501228,0.2273686,1
cg25223878_ADH6,1,4346,1,0.9063038,2291.841,0.3557478,0.2269094,1,0.9063038,0.8288892230325208,0.3557478,0.2269094,1
cg25281820_GALNTL6,1,1979,1,0.8882724,2250.827,0.3096986,0.2275713,1,0.8882724,0.7717868609154985,0.3096986,0.2275713,1
cg25915539_ANK2,1,3795,1,0.602123,2918.216,1.930819,0.2276344,1,0.602123,1.7009692949847828,1.930819,0.2276344,1
cg25995452_GALNTL6,1,1473,1,0.882062,2226.99,0.30316,0.2265271,1,0.882062,0.7385994369679807,0.30316,0.2265271,1
cg26982245_FAT1,1,4092,1,0.6781922,2701.378,1.542721,0.2276257,1,0.6781922,1.3990733083282523,1.542721,0.2276257,1
cg01171355_SLC12A7,1,4200,1,0.6773844,2706.299,1.55167,0.2275306,1,0.6773844,1.405924645042005,1.55167,0.2275306,1
cg01540953_ODZ2,1,4293,1,0.6475243,2782.543,1.711419,0.2273763,1,0.6475243,1.5120765077535252,1.711419,0.2273763,1
cg02667756_LOC100133050,1,4192,1,0.6272974,2836.093,1.81484,0.2274415,1,0.6272974,1.5866323055632132,1.81484,0.2274415,1
cg04709321_RASGRF2,1,4225,1,0.5997417,2974.422,1.959643,0.2275626,1,0.5997417,1.7792229489846216,1.959643,0.2275626,1
cg05648002_GZMA,1,4348,1,0.570334,3139.719,2.121477,0.2273349,1,0.570334,2.0093601984813176,2.121477,0.2273349,1
cg06007761_SLIT3,1,4270,1,0.6113713,2928.609,1.900477,0.2272881,1,0.6113713,1.7154391064999293,1.900477,0.2272881,1
cg08516247_SLC12A7,1,4115,1,0.6255019,2838.228,1.820642,0.2276496,1,0.6255019,1.5896047916196783,1.820642,0.2276496,1
cg10888644_POLS,1,4257,1,0.6304149,2836.108,1.799751,0.2273182,1,0.6304149,1.5866531895401912,1.799751,0.2273182,1
cg13290745_FABP6,1,4251,1,0.6380562,2796.571,1.759638,0.2274787,1,0.6380562,1.5316072030228864,1.759638,0.2274787,1
cg13290745_FABP6.1,1,4251,1,0.6380562,2796.571,1.759638,0.2274787,1,0.6380562,1.5316072030228864,1.759638,0.2274787,1
cg15019005_ADCY2,1,3943,1,0.5759273,3045.46,2.07314,0.2279065,1,0.5759273,1.8781266794198157,2.07314,0.2279065,1
cg15036894_FAM134B,1,4302,1,0.6244486,2864.566,1.834,0.2272432,1,0.6244486,1.6262742706619109,1.834,0.2272432,1
cg15647725_SLC12A7,1,4303,1,0.6174299,2904.961,1.870678,0.2268449,1,0.6174299,1.6825148206623286,1.870678,0.2268449,1
cg17969789_SLC12A7,1,4293,1,0.6325937,2829.912,1.790642,0.2271357,1,0.6325937,1.5780267147833498,1.790642,0.2271357,1
cg18062245_TRPC7,1,4389,1,0.6204239,2907.158,1.858294,0.2271164,1,0.6204239,1.685573627156967,1.858294,0.2271164,1
cg18576686_SLC12A7,1,4327,1,0.6853099,2701.269,1.514686,0.2272345,1,0.6853099,1.3989215514288817,1.514686,0.2272345,1
cg18676488_BDP1,1,3941,1,0.668785,2711.878,1.585967,0.2278354,1,0.668785,1.413692092212505,1.585967,0.2278354,1
cg26052194_GZMA,1,4336,1,0.5701789,3138.76,2.1198,0.2273474,1,0.5701789,2.0080250162198894,2.1198,0.2273474,1
cg01336260_SAMD3,1,4366,1,0.8895878,2318.963,0.4442368,0.227261,1,0.8895878,0.8666502379381117,0.4442368,0.227261,1
cg01771096_AGPAT4,1,4218,1,0.6387593,2794.896,1.755208,0.2273934,1,0.6387593,1.5292751589270654,1.755208,0.2273934,1
cg03258475_GABBR1,1,4236,1,0.6430125,2780.075,1.734291,0.2273166,1,0.6430125,1.5086403974081595,1.734291,0.2273166,1
cg03490766_SMOC2,1,4048,1,0.6470342,2758.987,1.704848,0.2277045,1,0.6470342,1.4792803103080532,1.704848,0.2277045,1
cg03566814_SMOC2,1,3992,1,0.6542945,2741.898,1.664099,0.2276601,1,0.6542945,1.455487891470149,1.664099,0.2276601,1
cg03762856_PARK2,1,4180,1,0.6612604,2734.582,1.635937,0.2274918,1,0.6612604,1.4453020797656542,1.635937,0.2274918,1
cg03887417_BTN2A1,1,4342,1,0.8997379,2297.881,0.3893189,0.2272559,1,0.8997379,0.8372985044287955,0.3893189,0.2272559,1
cg04337342_SMOC2,1,3935,1,0.6578225,2733.397,1.643137,0.2278532,1,0.6578225,1.4436522455844314,1.643137,0.2278532,1
cg04831694_MAK,1,4238,1,0.8690841,2403.627,0.5530193,0.2259267,1,0.8690841,0.98452497305967,0.5530193,0.2259267,1
cg05080790_C6orf142,1,4209,1,0.6556056,2754.039,1.666327,0.2273622,1,0.6556056,1.4723913824357406,1.666327,0.2273622,1
cg05257772_FRMD1,1,4182,1,0.6414841,2778.903,1.738878,0.2275712,1,0.6414841,1.5070086626736505,1.738878,0.2275712,1
cg06408385_PARK2,1,4192,1,0.6080276,2933.217,1.915687,0.2273538,1,0.6080276,1.7218546642274188,1.915687,0.2273538,1
cg07890797_FILIP1,1,4095,1,0.6886478,2679.818,1.488405,0.2277643,1,0.6886478,1.3690560720859202,1.488405,0.2277643,1
cg07981495_CGA,1,4403,1,0.8125931,2474.346,0.8497001,0.2270889,1,0.8125931,1.0829845709178094,0.8497001,0.2270889,1
cg08191781_BTN2A1,1,4049,1,0.8988076,2294.785,0.387561,0.2263809,1,0.8988076,0.8329880515806387,0.387561,0.2263809,1
cg08877853_GPR63,1,1966,1,0.832892,2344.732,0.5996719,0.2274614,1,0.832892,0.902527518120331,0.5996719,0.2274614,1
cg09107364_WDR27,1,4277,1,0.6470478,2780.0,1.714008,0.2273437,1,0.6470478,1.508535977523272,1.714008,0.2273437,1
cg09318256_AGPAT4,1,4160,1,0.644924,2768.78,1.720739,0.2275548,1,0.644924,1.4929147627440995,1.720739,0.2275548,1
cg09345868_SAMD3,1,3479,1,0.8853175,2255.687,0.4333262,0.227726,1,0.8853175,0.7785532694562093,0.4333262,0.227726,1
cg10395519_MTHFD1L,1,3852,1,0.666276,2738.333,1.596219,0.2270221,1,0.666276,1.4505244662751622,1.596219,0.2270221,1
cg11249120_SAMD3,1,4338,1,0.8896109,2317.288,0.4429829,0.2271544,1,0.8896109,0.8643181938422901,0.4429829,0.2271544,1
cg11878867_LRP11,1,4114,1,0.6366569,2789.414,1.761865,0.2276151,1,0.6366569,1.5216427614743537,1.761865,0.2276151,1
cg12078738_CGA,1,2228,1,0.8258381,2190.9,0.8133894,0.2205864,1,0.8258381,0.688352588360107,0.8133894,0.2205864,1
cg12414502_BTN2A1,1,4274,1,0.8993401,2296.808,0.3889415,0.2273412,1,0.8993401,0.8358046039423382,0.3889415,0.2273412,1
cg14033039_SMOC2,1,4077,1,0.6286291,2820.633,1.802946,0.2277321,1,0.6286291,1.565107886625066,1.802946,0.2277321,1
cg14209487_SYNE1,1,4333,1,0.6680518,2739.858,1.605759,0.2271622,1,0.6680518,1.4526476706012086,1.605759,0.2271622,1
cg14366428_GPR63,1,4254,1,0.8554046,2383.668,0.6210754,0.2271135,1,0.8554046,0.9567367532934037,0.6210754,0.2271135,1
cg15393304_SMOC2,1,4143,1,0.6755776,2708.542,1.559212,0.2275438,1,0.6755776,1.4090474957327077,1.559212,0.2275438,1
cg15499402_GPR63,1,4298,1,0.8552282,2387.389,0.6209808,0.227389,1,0.8552282,0.9619173718489564,0.6209808,0.227389,1
cg16053651_SMOC2,1,3836,1,0.4934472,3388.159,2.501232,0.2279191,1,0.4934472,2.3552545478340536,2.501232,0.2279191,1
cg16493584_SAMD3,1,3992,1,0.8881863,2355.021,0.4438748,0.2265546,1,0.8881863,0.916852534061767,0.4438748,0.2265546,1
cg16558530_ABT1,1,4116,1,0.61621,2881.632,1.869132,0.2276618,1,0.61621,1.6500346674017832,1.869132,0.2276618,1
cg17189167_LPA,1,4266,1,0.6325621,2899.308,1.791203,0.2269626,1,0.6325621,1.6746443458720737,1.791203,0.2269626,1
cg17633074_GTF2H4,1,4313,1,0.5752348,3107.968,2.092085,0.2272163,1,0.5752348,1.9651543882804694,2.092085,0.2272163,1
cg18200340_SAMD3,1,3693,1,0.8863408,2370.134,0.4410767,0.2261685,1,0.8863408,0.9378938369991678,0.4410767,0.2261685,1
cg18899818_CGA,1,4351,1,0.8123339,2523.556,0.8504566,0.2268916,1,0.8123339,1.1514979380553403,0.8504566,0.2268916,1
cg20209290_MAK,1,4176,1,0.8683468,2354.343,0.5485294,0.2271342,1,0.8683468,0.9159085783023835,0.5485294,0.2271342,1
cg22064182_ARHGAP18,1,4370,1,0.6426055,2799.969,1.740737,0.227086,1,0.6426055,1.536338119940857,1.740737,0.227086,1
cg22707455_FRMD1,1,4082,1,0.6468473,2759.977,1.707107,0.2277326,1,0.6468473,1.4806586527885681,1.707107,0.2277326,1
cg23191576_DLL1,1,4059,1,0.6544226,2743.171,1.666653,0.2277518,1,0.6544226,1.4572602449829728,1.666653,0.2277518,1
cg23955161_C6orf145,1,4215,1,0.5794622,3071.037,2.066587,0.2272591,1,0.5794622,1.913736644696723,2.066587,0.2272591,1
cg24478310_MAK,1,4068,1,0.8683463,2354.82,0.5464053,0.2273792,1,0.8683463,0.9165726887702685,0.5464053,0.2273792,1
cg25049486_SAMD3,1,4305,1,0.8893649,2317.815,0.4425194,0.227258,1,0.8893649,0.8650519175667665,0.4425194,0.227258,1
cg25281020_GUSBL2,1,4092,1,0.5288374,3276.083,2.327678,0.227649,1,0.5288374,2.199215040918673,2.327678,0.227649,1
cg25862117_AKAP7,1,4141,1,0.6348226,2802.353,1.773154,0.2273509,1,0.6348226,1.5396572800151485,1.773154,0.2273509,1
cg26076236_DST,1,3838,1,0.669136,2700.168,1.579807,0.2276031,1,0.669136,1.3973886675187335,1.579807,0.2276031,1
cg00091742_STK31,1,3761,1,0.918045,2246.626,0.2689834,0.228113,1,0.918045,0.7659379550966656,0.2689834,0.228113,1
